STATE,LGA,COMMUNITY,DATE_OF_OCCURRENCE,PERSONS_AFFECTED,DISPLACED_PERSONS,DATE,YEAR,MONTH,SEASON,SEVERITY_RATIO
Delta,Oshimili South,Amakom,17/09/2022,981,967,2022-09-17,2022.0,9.0,Rainy,0.9857288481141692
Delta,Oshimili South,Phase 11,17/09/2022,1713,612,2022-09-17,2022.0,9.0,Rainy,0.3572679509632224
Delta,Oshimili South,Infantjesus,17/09/2022,1429,583,2022-09-17,2022.0,9.0,Rainy,0.4079776067179846
Delta,Burutu,Land of Canaan,15/09/2022,815,618,2022-09-15,2022.0,9.0,Rainy,0.758282208588957
Delta,Burutu,Tangbe,15/09/2022,1258,417,2022-09-15,2022.0,9.0,Rainy,0.3314785373608903
Delta,Burutu,Bolu-Tangbe,15/09/2022,975,413,2022-09-15,2022.0,9.0,Rainy,0.4235897435897436
Delta,Burutu,Bethel,15/09/2022,1479,523,2022-09-15,2022.0,9.0,Rainy,0.35361730899256255
Ebonyi,Ebonyi,Nkeleke Achara,26/05/2022,1476,1420,2022-05-26,2022.0,5.0,Rainy,0.962059620596206
Ebonyi,Ikwo,lkwo South D/C lkwo South East D/C lkwo Central,30/09/2022,49836,17400,2022-09-30,2022.0,9.0,Rainy,0.3491451962436793
Ebonyi,Ohaozara,Amenu/Uburu,26/07/2022,1689,1689,2022-07-26,2022.0,7.0,Rainy,1.0
Edo,Ovia North East,Avbotutu,2022-05-07 00:00:00,154,0,2022-05-07,2022.0,5.0,Rainy,0.0
Edo,Oredo,Ogunmwnyin,27/04/2022,41,0,2022-04-27,2022.0,4.0,Rainy,0.0
Edo,Ovia North East,Otofure,22/07/2022,257,0,2022-07-22,2022.0,7.0,Rainy,0.0
Edo,Ikpoba-Okha,Urora,27/06/2022,47,0,2022-06-27,2022.0,6.0,Rainy,0.0
Edo,Ikpoba-Okha,Uteh,27/07/2022,34,0,2022-07-27,2022.0,7.0,Rainy,0.0
Edo,Oredo,UwaRoad,27/04/2022,421,0,2022-04-27,2022.0,4.0,Rainy,0.0
Edo,Etsako East,Egwori Waterside,19/09/2022,1378,158,2022-09-19,2022.0,9.0,Rainy,0.11465892597968069
Edo,Etsako East,Otoukwe,19/09/2022,758,219,2022-09-19,2022.0,9.0,Rainy,0.28891820580474936
Edo,Etsako East,ighaewo,19/09/2022,1587,396,2022-09-19,2022.0,9.0,Rainy,0.2495274102079395
Edo,Etsako East,UawCamp,19/09/2022,473,473,2022-09-19,2022.0,9.0,Rainy,1.0
Edo,Etsako Central,Udaba,19/09/2022,1895,459,2022-09-19,2022.0,9.0,Rainy,0.24221635883905013
Edo,Etsako Central,Osomegbe,19/09/2022,3714,1793,2022-09-19,2022.0,9.0,Rainy,0.48276790522347873
Edo,Etsako Central,Anegbette,19/09/2022,2083,1061,2022-09-19,2022.0,9.0,Rainy,0.5093614978396543
Edo,Etsako Central,lfeku Island,19/09/2022,1865,791,2022-09-19,2022.0,9.0,Rainy,0.42412868632707773
Edo,Etsako Central,Agbabu,19/09/2022,877,359,2022-09-19,2022.0,9.0,Rainy,0.40935005701254273
Edo,Etsako Central,Udochi,19/09/2022,694,317,2022-09-19,2022.0,9.0,Rainy,0.45677233429394815
Edo,Etsako Central,Ufukpo,19/09/2022,521,235,2022-09-19,2022.0,9.0,Rainy,0.4510556621880998
Edo,Etsako Central,Yuliwa,19/09/2022,247,143,2022-09-19,2022.0,9.0,Rainy,0.5789473684210527
Edo,Etsako Central,Ekperi,19/09/2022,951,397,2022-09-19,2022.0,9.0,Rainy,0.4174553101997897
Edo,Esan South East,IHyushi,19/09/2022,2973,1075,2022-09-19,2022.0,9.0,Rainy,0.3615876219307097
Edo,Etsako Central,Anegbette,27/09/2022,3794,1763,2022-09-27,2022.0,9.0,Rainy,0.4646810753821824
Ebonyi,Ikwo,"Item-Amagu Euchara, Enyimagu And Alike",,0,0,,,,Rainy,0.0
Enugu,Uzo-Uwani,"Ogurugu, Ojjor, lgga,Ogbosu",30/09/2022,30200,30200,2022-09-30,2022.0,9.0,Rainy,1.0
Enugu,Enugu South,"Ugwuaji,Umueze Street",2022-07-12 00:00:00,1041,1041,2022-07-12,2022.0,7.0,Rainy,1.0
Enugu,Enugu South,Amaegbu Obeagu-Uno Umunya Obeagu,2022-08-04 00:00:00,3780,2046,2022-08-04,2022.0,8.0,Rainy,0.5412698412698412
Federal Capital Territory,Abuja Municipal,Unspecified,2022-10-06 00:00:00,156,156,2022-10-06,2022.0,10.0,Rainy,1.0
Gombe,Funakaye,Bajoga (32 Communitiesj,30/07/2022,7272,752,2022-07-30,2022.0,7.0,Rainy,0.1034103410341034
Gombe,Akko,Bogo & 2 others communities,24/07/2022,2100,0,2022-07-24,2022.0,7.0,Rainy,0.0
Gombe,Kwami,Bojude & 6 others communities,2022-08-02 00:00:00,2556,114,2022-08-02,2022.0,8.0,Rainy,0.04460093896713615
Gombe,Dukku,Dukku & 1 I others communities,2022-09-03 00:00:00,6636,450,2022-09-03,2022.0,9.0,Rainy,0.06781193490054249
Gombe,Akko,Lergo & 52 others communities,17/08/2022,1512,0,2022-08-17,2022.0,8.0,Rainy,0.0
Gombe,Gombe,Nassarawo,2022-09-11 00:00:00,2217,0,2022-09-11,2022.0,9.0,Rainy,0.0
Gombe,Yamaltu/Deba,Kuri & other communities,2022-08-09 00:00:00,5851,0,2022-08-09,2022.0,8.0,Rainy,0.0
Gombe,Shomgom,Lapan and other communities,20/08/2022,2290,0,2022-08-20,2022.0,8.0,Rainy,0.0
Gombe,Nafada,Nafada & I 9 other villages,2022-02-09 00:00:00,4068,1732,2022-02-09,2022.0,2.0,Dry,0.4257620452310718
Imo,Isu,·-,,884,0,,,,Rainy,0.0
Imo,Njaba,Unspecified,,1437,0,,,,Rainy,0.0
Imo,Nkwerre,Unspecified,,775,0,,,,Rainy,0.0
Jigawa,Auyo,"ayama, jura, auyo & 3 others",2022-01-08 00:00:00,635,0,2022-01-08,2022.0,1.0,Dry,0.0
Jigawa,Birni Kudu,chiyako and 4 others,2022-02-08 00:00:00,1802,0,2022-02-08,2022.0,2.0,Dry,0.0
Jigawa,Ringim,"Dabi, Gabarin, Wailari, Siyango, Kyarama, Majiyawa, Dingare, Lanyoya/, Dibbawa Fulani, Dusukum, Zangon Karara, Ringim ward, Yandutse, Yakasawar Kwari, Sintilmawa, Gujaba, Shafar, Malamawar Tsori, Daurawa, Sankara, Garin Gada,Daguzau, Garin Maker;, Gija, Gidan Sani, and others",2022-11-09 00:00:00,5600,5600,2022-11-09,2022.0,11.0,Dry,1.0
Jigawa,Miga,"Gululu, Tsakuwawa, Romawa, Malikawa, Mabayi, Kainawa, Nasarawa, G/ Gami And Gyatimi",15/09/2022,1586,435,2022-09-15,2022.0,9.0,Rainy,0.2742749054224464
Jigawa,Guri,guri,2022-02-08 00:00:00,3972,0,2022-02-08,2022.0,2.0,Dry,0.0
Jigawa,Hadejia,Hadejia Central Market,2022-02-08 00:00:00,1432,0,2022-02-08,2022.0,2.0,Dry,0.0
Jigawa,Dutse,Karnaya,27/08/2022,2199,0,2022-08-27,2022.0,8.0,Rainy,0.0
Jigawa,Kiyawa,"kiyawa, balago. fake & 5 others",2022-04-08 00:00:00,1051,0,2022-04-08,2022.0,4.0,Rainy,0.0
Jigawa,Dutse,"kudai, kaimawa, kwadiya & 5 othrs",2022-02-08 00:00:00,612,0,2022-02-08,2022.0,2.0,Dry,0.0
Jigawa,Malam Madori,"Mallam Madori, Talaku,Garun Gabbas. Dakido,Mairakumi,Akurya,Garun
Gabbas tsohuwa",29/07/2022,1566,0,2022-07-29,2022.0,7.0,Rainy,0.0
Jigawa,Miga,"miga, koya & 17 others",2022-02-08 00:00:00,3377,0,2022-02-08,2022.0,2.0,Dry,0.0
Jigawa,Jahun,"tarayya, gunka, idanduna, and I 7 others",2022-03-08 00:00:00,1251,0,2022-03-08,2022.0,3.0,Rainy,0.0
Jigawa,Taura,"Taura Lga Secretariat, Staff Quarters, Gsss Taura. Malamawa,Kari Tsalle, Rigar Daji, Rigar Agumu, Tsamiyar Kabau, Daurawa, Kundu, Kangal Fulani, Tsadawa, Gidan Narwa, Zangom Maje, Tsuwa And Others",2022-12-09 00:00:00,14100,14100,2022-12-09,2022.0,12.0,Dry,1.0
Jigawa,Kafin Hausa,Unspecified,31/07/2022,654,0,2022-07-31,2022.0,7.0,Rainy,0.0
Jigawa,Kiri Kasamma,Unspecified,2022-01-08 00:00:00,1758,0,2022-01-08,2022.0,1.0,Dry,0.0
Jigawa,Kiri Kasamma,"Kubayo, Maragwado And Rugar lsah.",22/09/2022,1738,1738,2022-09-22,2022.0,9.0,Rainy,1.0
Jigawa,Auyo,"Jura, Ayan, Bengeli, Kure, Kaban, Agin, Sabuwar Auyo, Gatakashe, Gidan
Shinkafar Aminu Dubai, Matakuwa, Marina And Auyakayi",24/09/2022,4322,3231,2022-09-24,2022.0,9.0,Rainy,0.7475705691809348
Jigawa,Guri,"Takazza, Una, Musari, Zogobia, Kujuru, Lafiyari, Alanjo, Giryo, Kadira, Chapchapno, Tasgan Gabas, Tasgan Yamma, Garmakuwan Gabas Garmakuwan Yamma, Bakin Gayin, Kurya, Gajiya, Dorowaji, Garin Malam
And Others",16/09/2022,3002,1335,2022-09-16,2022.0,9.0,Rainy,0.4447035309793471
Kaduna,Chikun,1 Village,2022-08-11 00:00:00,15,0,2022-08-11,2022.0,8.0,Rainy,0.0
Kaduna,Kubau,I Village,21/07/2022,100,0,2022-07-21,2022.0,7.0,Rainy,0.0
Kaduna,Lere,I I Villages,14/08/2022,170,0,2022-08-14,2022.0,8.0,Rainy,0.0
Kaduna,Kudan,7 Villeges,29/07/2022,96,0,2022-07-29,2022.0,7.0,Rainy,0.0
Kano,Gwale,Gwale,2022-07-09 00:00:00,2100,0,2022-07-09,2022.0,7.0,Rainy,0.0
Kano,Fagge,Kantin Kwari Markey,2022-07-07 00:00:00,547,0,2022-07-07,2022.0,7.0,Rainy,0.0
Kano,Kibiya,Kibiya,29/08/2022,1056,0,2022-08-29,2022.0,8.0,Rainy,0.0
Kano,Wudil,"Kofar Fada, Utai, Kausani, Lajawa, Acika, Darki, Dagumawa, lndabo, Dankaza, And Sabon Gari.",29/08/2022,1122,15,2022-08-29,2022.0,8.0,Rainy,0.013368983957219251
Kano,Warawa,"Larabar Gadon Sarki,Gishiri Wuya,Karankawa",2022-05-09 00:00:00,2848,270,2022-05-09,2022.0,5.0,Rainy,0.09480337078651685
Kano,Rimin Gado,"rimin gado town,jili, gulu, yalwan danziyal, tamawa, maigari, karofin yashi,
zango and dakadawa",2022-08-18 00:00:00,2674,0,2022-08-18,2022.0,8.0,Rainy,0.0
Kano,Shanono,"shanono town, farin ruwa, tsaure and kokiya town.",14/08/2022,935,0,2022-08-14,2022.0,8.0,Rainy,0.0
Kano,Dambatta,Unspecified,17/07/2022,699,0,2022-07-17,2022.0,7.0,Rainy,0.0
Kano,Doguwa,Unspecified,17/04/2022,664,0,2022-04-17,2022.0,4.0,Rainy,0.0
Kano,Gwale,Unspecified,13/07/2022,813,0,2022-07-13,2022.0,7.0,Rainy,0.0
Kano,Kibiya,Unspecified,17/04/2022,388,0,2022-04-17,2022.0,4.0,Rainy,0.0
Kano,Kiru,Unspecified,13/07/2022,1620,0,2022-07-13,2022.0,7.0,Rainy,0.0
Katsina,Kankia,1 Village,22/07/2022,86,0,2022-07-22,2022.0,7.0,Rainy,0.0
Katsina,Safana,1 Village,23/07/2022,400,0,2022-07-23,2022.0,7.0,Rainy,0.0
Katsina,Danja,10 Villages,2022-07-12 00:00:00,128,0,2022-07-12,2022.0,7.0,Rainy,0.0
Katsina,Funtua,10 Villages,2022-07-05 00:00:00,258,0,2022-07-05,2022.0,7.0,Rainy,0.0
Katsina,Kusada,10 Villages,22/07/2022,311,0,2022-07-22,2022.0,7.0,Rainy,0.0
Katsina,Musawa,11 Villages,29/07/2022,482,108,2022-07-29,2022.0,7.0,Rainy,0.22406639004149378
Katsina,Batsari,13 Villages,20/07/2022,443,0,2022-07-20,2022.0,7.0,Rainy,0.0
Katsina,Zango,3 Villages .,19/07/2022,105,0,2022-07-19,2022.0,7.0,Rainy,0.0
Katsina,Sabuwa,4 Villages,2022-07-03 00:00:00,111,0,2022-07-03,2022.0,7.0,Rainy,0.0
Katsina,Batagarawa,8 Villages,24/07/2022,364,0,2022-07-24,2022.0,7.0,Rainy,0.0
Katsina,Ingawa,8 Villages,24/07/2022,155,0,2022-07-24,2022.0,7.0,Rainy,0.0
Katsina,Kankara,8 villages,18/07/2022,176,0,2022-07-18,2022.0,7.0,Rainy,0.0
Katsina,Katsina,9 Villages,22/07/2022,607,0,2022-07-22,2022.0,7.0,Rainy,0.0
Kebbi,Bunza,"Binji Town,Zagga,llo,Bagudo Town,Raha And Bunza Town",2022-07-09 00:00:00,3125,1239,2022-07-09,2022.0,7.0,Rainy,0.39648
Kebbi,Jega,JegaTown,17/08/2022,478,102,2022-08-17,2022.0,8.0,Rainy,0.21338912133891214
Kebbi,Shanga,Shanga Town & Sabara,2022-09-08 00:00:00,433,58,2022-09-08,2022.0,9.0,Rainy,0.13394919168591224
Kebbi,Birnin Kebbi,Unspecified,16/06/2022,730,419,2022-06-16,2022.0,6.0,Rainy,0.5739726027397261
Kebbi,Jega,Unspecified,16/06/2022,1460,839,2022-06-16,2022.0,6.0,Rainy,0.5746575342465754
Kogi,Idah,Unspecified,2022-10-06 00:00:00,75,75,2022-10-06,2022.0,10.0,Rainy,1.0
Kogi,Ijumu,Unspecified,2022-10-06 00:00:00,50,60,2022-10-06,2022.0,10.0,Rainy,1.2
Kogi,Ogori/Magongo,Unspecified,2022-10-06 00:00:00,25,65,2022-10-06,2022.0,10.0,Rainy,2.6
Kwara,Edu,"Kpataringi,Taada,Kusogi,Yimagi,Bacita,Belle,Tsaragi,Lafiagi,Tasan,Kpeliagi,Ye lwa,Driji",2022-11-09 00:00:00,5330,3570,2022-11-09,2022.0,11.0,Dry,0.6697936210131332
Kwara,Pategi,"Sunkoso, Gbaradogi, Babogi, Gakpan, Esu-dari, Sanchita, Eba",1 1/09/2022,5064,3330,,,,Rainy,0.6575829383886256
Kwara,Moro,"lpata, Fangan, Ndako, lpata-Oja, lpata-Niger, Unguwan Sariki Jirgi,
Ndadoko, Samanagi",2022-11-09 00:00:00,4180,3280,2022-11-09,2022.0,11.0,Dry,0.784688995215311
Kwara,Ilorin East,"/sale-Koko, Oke-suna, Sabo-oke, Kafuma, Akerebiata, /di-ape, Aduralere,
Sanu-Shuhu, Okefele, Amilengbe, Mubo",15/09/2022,2280,2630,2022-09-15,2022.0,9.0,Rainy,1.1535087719298245
Kwara,Kaiama,"Kaiama 1, Bichi, Adena, Gbejibo, Banisonla, Wurimakoto, Kemanji, Bani",15/09/2022,4240,3325,2022-09-15,2022.0,9.0,Rainy,0.7841981132075472
Kwara,Offa,"Engi, Balogun, Shewo, Essa. Ojomu, lgboidun, Offa",15/09/2022,1770,1130,2022-09-15,2022.0,9.0,Rainy,0.6384180790960452
Kwara,Ifelodun,"Oro-ago, Kajiola, Oke-Oyun",30/09/2022,3280,2954,2022-09-30,2022.0,9.0,Rainy,0.900609756097561
Kwara,Oyun,"Ladun, Ojoku, Erinfe, 1/emoma, lpe, lgosun",30/09/2022,1520,1109,2022-09-30,2022.0,9.0,Rainy,0.7296052631578948
Kwara,Baruten,"Gwanara, llesha, Okuta, Yashikira, Shia, Boriya ,,",30/09/2022,2615,1430,2022-09-30,2022.0,9.0,Rainy,0.5468451242829828
Kwara,Ilorin West,"Kpakata, Gaa-Aremu, Alagbado, Amo Estate",30/09/2022,1530,1070,2022-09-30,2022.0,9.0,Rainy,0.6993464052287581
Kwara,Ilorin South,"Taiwo-lsafe, Unity, Ofoje, Kufende, Agbagidun",30/09/2022,1280,1019,2022-09-30,2022.0,9.0,Rainy,0.79609375
Kwara,Asa,"Bala, Ogele, Abort), Ote, Asa Dam Area, Afun, Eiyon-karin",30/09/2022,2155,1263,2022-09-30,2022.0,9.0,Rainy,0.5860788863109049
Lagos,Alimosho,Aboru,2022-12-09 00:00:00,194,0,2022-12-09,2022.0,12.0,Dry,0.0
Lagos,Ikorodu,Adamo,2022-09-07 00:00:00,136,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ifako-Ijaye,"Ado-Odo, Ajegunle Ila boundary, Fred Williams Estate",24/06/2022,6500,1986,2022-06-24,2022.0,6.0,Rainy,0.30553846153846154
Lagos,Ikorodu,Agbowa lkosi,2022-09-07 00:00:00,209,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Kosofe,Agifiti,2022-09-07 00:00:00,18,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Kosofe,"Agifiti 2, Agboyi-Ketu &, Magodo road",2022-09-07 00:00:00,3500,1002,2022-09-07,2022.0,9.0,Rainy,0.2862857142857143
Lagos,Kosofe,"Agifiti 2, Magodo road & Agbonyi-ketu",2022-10-07 00:00:00,1760,0,2022-10-07,2022.0,10.0,Rainy,0.0
Lagos,Ojo,Aiyedoto,2022-09-07 00:00:00,12,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Alimosho,Ajasa Command,2022-09-07 00:00:00,22,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ikorodu,"Ajebo, lgbomogun, Gbopa, Gberigbe fgbogbo road, !jede, Adamo, Mowokekere, Erikorodu and Agbawa lkosi",2022-08-07 00:00:00,2500,843,2022-08-07,2022.0,8.0,Rainy,0.3372
Lagos,Ifako-Ijaye,"Ajegunfe ilo,Uu, Afried Estate",2022-09-07 00:00:00,85,34,2022-09-07,2022.0,9.0,Rainy,0.4
Lagos,Ojo,Army Cantonement,2022-09-07 00:00:00,13,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Alimosho,Ayobo,2022-08-07 00:00:00,165,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Epe,EbuteAfuye,2022-08-07 00:00:00,106,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Alimosho,Eganlgando,2022-09-07 00:00:00,32,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Oshodi-Isolo,Egbe,2022-08-07 00:00:00,69,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Oshodi-Isolo,Egbe,2022-10-07 00:00:00,10,3,2022-10-07,2022.0,10.0,Rainy,0.3
Lagos,Epe,Erepoto,2022-08-07 00:00:00,98,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Epe,Erepoto,22/09/2022,260,0,2022-09-22,2022.0,9.0,Rainy,0.0
Lagos,Ikorodu,Erikorodo,2022-08-07 00:00:00,24,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Amuwo-Odofin,Festac,2022-09-07 00:00:00,34,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ojo,Forbe,2022-09-07 00:00:00,16,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Badagry,Ganyigbo,2022-08-07 00:00:00,136,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Badagry,Ganyigbo & Uanikin,2022-09-07 00:00:00,15,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Badagry,Ganyigbo and Uanikin,2022-08-07 00:00:00,20,8,2022-08-07,2022.0,8.0,Rainy,0.4
Lagos,Ikorodu,Gberigbe,2022-08-07 00:00:00,168,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Ojo,lgbo Elerin,2022-09-07 00:00:00,76,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ikorodu,"lgbogbo, Ajebo, lgbomorogun",24/06/2022,386,245,2022-06-24,2022.0,6.0,Rainy,0.6347150259067358
Lagos,Ikorodu,lgboye,2022-08-07 00:00:00,22,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Epe,"lgboye, Erepoto,-lraye Oke,",2022-10-07 00:00:00,23,0,2022-10-07,2022.0,10.0,Rainy,0.0
Lagos,Epe,"lgboye, Erepoto, lraye-Oke, Ebute-Afuye,",2022-09-07 00:00:00,40,12,2022-09-07,2022.0,9.0,Rainy,0.3
Lagos,Badagry,Uanikin,2022-08-07 00:00:00,110,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Ikorodu,Uede,2022-08-07 00:00:00,97,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Ojo,Uedodo/Uagemo,2022-09-07 00:00:00,58,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ifako-Ijaye,iju Waterworks,2022-08-07 00:00:00,19,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Ikeja,lkeja along road ..,22/09/2022,975,0,2022-09-22,2022.0,9.0,Rainy,0.0
Lagos,Alimosho,!kola,2022-08-07 00:00:00,16,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Alimosho,lkotun,2022-08-07 00:00:00,12,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Alimosho,lpaja Command,2022-12-09 00:00:00,25,0,2022-12-09,2022.0,12.0,Dry,0.0
Lagos,Epe,lrayeOke,2022-08-07 00:00:00,123,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Ojo,lyana Oba,2022-09-07 00:00:00,11,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Eti-Osa,Lekki(Springbrook Estate),2022-08-07 00:00:00,1500,390,2022-08-07,2022.0,8.0,Rainy,0.26
Lagos,Kosofe,Mende,2022-12-09 00:00:00,10,10,2022-12-09,2022.0,12.0,Dry,1.0
Lagos,Agege,Moshalashi Alhaja area,18/09/2022,42,0,2022-09-18,2022.0,9.0,Rainy,0.0
Lagos,Ikorodu,Mowo Kekere,2022-09-07 00:00:00,79,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Epe,Odomola Kula-Nia,2022-08-07 00:00:00,120,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Kosofe,Ogudu,2022-09-07 00:00:00,14,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Kosofe,Ogun River,2022-09-07 00:00:00,43,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ikorodu,Oke-Eletu,2022-08-07 00:00:00,102,0,2022-08-07,2022.0,8.0,Rainy,0.0
Lagos,Alimosho,Olubondu,2022-12-09 00:00:00,560,78,2022-12-09,2022.0,12.0,Dry,0.1392857142857143
Lagos,Alimosho,Olubondu,2022-12-09 00:00:00,78,78,2022-12-09,2022.0,12.0,Dry,1.0
Lagos,Agege,OrileAgege,2022-09-07 00:00:00,19,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Agege,Orile-Agege,2022-08-07 00:00:00,250,54,2022-08-07,2022.0,8.0,Rainy,0.216
Lagos,Agege,"Ori/e-Agege, Oke-koto, Adedosu & Afa-nla",2022-09-07 00:00:00,123,31,2022-09-07,2022.0,9.0,Rainy,0.25203252032520324
Lagos,Alimosho,"Orisumbare, Oke-lshagun and Agbado-oke",2022-09-07 00:00:00,621,246,2022-09-07,2022.0,9.0,Rainy,0.3961352657004831
Lagos,Alimosho,"Orisumbare, Oke-lshagun, Agbado-Oke, Ayobo, lkotun",2022-10-07 00:00:00,750,201,2022-10-07,2022.0,10.0,Rainy,0.268
Lagos,Ojo,"Ota-Awori, lyana-Oba, lgbe-Elerin Aiyedoto, lgbo-elerin, Uedodo, Forbe, Ota- Awori,",2022-08-07 00:00:00,56,14,2022-08-07,2022.0,8.0,Rainy,0.25
Lagos,Ojo,OtoAwori,2022-09-07 00:00:00,13,0,2022-09-07,2022.0,9.0,Rainy,0.0
Lagos,Ojo,"Oto-awori, lyana-oba, lgbo elerin, Aiyedoto",2022-10-07 00:00:00,30,0,2022-10-07,2022.0,10.0,Rainy,0.0
Lagos,Agege,"Otubu, Okekotm",17/09/2022,109,0,2022-09-17,2022.0,9.0,Rainy,0.0
Lagos,Apapa,"Sari-Iganmu, ijora-badia & Orile-lganmu",2022-09-07 00:00:00,1440,486,2022-09-07,2022.0,9.0,Rainy,0.3375
Lagos,Ojo,Volkswagen,2022-09-07 00:00:00,77,0,2022-09-07,2022.0,9.0,Rainy,0.0
Nasarawa,Toto,".,
Kanaworo",21/09/2022,953,298,2022-09-21,2022.0,9.0,Rainy,0.3126967471143757
Nasarawa,Toto,ihemkpa,21/09/2022,901,465,2022-09-21,2022.0,9.0,Rainy,0.516093229744728
Nasarawa,Toto,Otondo,21/9/2022,346,153,2022-09-21,2022.0,9.0,Rainy,0.4421965317919075
Nasarawa,Toto,lgi,21/9/2022,484,262,2022-09-21,2022.0,9.0,Rainy,0.5413223140495868
Nasarawa,Toto,Kaita,21/9/2022,439,176,2022-09-21,2022.0,9.0,Rainy,0.4009111617312073
Nasarawa,Toto,fredeya,21/9/2022,423,299,2022-09-21,2022.0,9.0,Rainy,0.706855791962175
Nasarawa,Toto,Ogbera,21/9/2022,961,534,2022-09-21,2022.0,9.0,Rainy,0.5556711758584808
Nasarawa,Toto,Liberia,21/9/2022,387,275,2022-09-21,2022.0,9.0,Rainy,0.710594315245478
Nasarawa,Doma,Obenda,21/9/2022,345,243,2022-09-21,2022.0,9.0,Rainy,0.7043478260869566
Nasarawa,Doma,Otezokpa,21/9/2022,354,191,2022-09-21,2022.0,9.0,Rainy,0.53954802259887
Nasarawa,Doma,Achepe,21/9/2022,586,174,2022-09-21,2022.0,9.0,Rainy,0.29692832764505117
Nasarawa,Doma,ijiwo,21/9/2022,286,97,2022-09-21,2022.0,9.0,Rainy,0.33916083916083917
Nasarawa,Doma,Odazede,21/9/2022,687,377,2022-09-21,2022.0,9.0,Rainy,0.5487627365356623
Nasarawa,Doma,Akpanaja,21/9/2022,258,93,2022-09-21,2022.0,9.0,Rainy,0.36046511627906974
Nasarawa,Doma,Otariza,21/9/2022,434,211,2022-09-21,2022.0,9.0,Rainy,0.4861751152073733
Nasarawa,Doma,Olegazbulu,21/9/2022,360,145,2022-09-21,2022.0,9.0,Rainy,0.4027777777777778
Nasarawa,Doma,Anagoza,21/9/2022,295,178,2022-09-21,2022.0,9.0,Rainy,0.6033898305084746
Nasarawa,Doma,Osobo,21/9/2022,275,99,2022-09-21,2022.0,9.0,Rainy,0.36
Nasarawa,Doma,Akanaja,21/9/2022,173,87,2022-09-21,2022.0,9.0,Rainy,0.5028901734104047
Nasarawa,Doma,Agyema,21/9/2022,543,305,2022-09-21,2022.0,9.0,Rainy,0.5616942909760589
